scenario_id,method,n,p,contamination_type,contamination_rate,contamination_strength,true_ate,n_mc,bias,mse,var,rmse,mae,coverage,n_valid,elapsed_sec,mcse_bias,mcse_mse,mcse_rmse
481,aipw_robust,200,10,treatment,0.0,10,2,2000,-0.0048463135378313,0.0425728733216112,0.0425706719026556,0.206331949347674,0.164879172603719,0.948,2000,311.576848983765,0.004613603358691317,0.0013469453589949208,0.003264025186727838
481,reg_adj,200,10,treatment,0.0,10,2,2000,0.0047780470678633,0.0283808557726707,0.0283722121449604,0.168466185843541,0.135240506874238,0.9575,2000,311.576848983765,0.0037664447523467273,0.0008979297757056678,0.0026650148550867022
481,adaptive,200,10,treatment,0.0,10,2,2000,0.00495766602512,0.0286819688317241,0.0286717262424287,0.169357517789214,0.135725779876691,0.9575,2000,311.576848983765,0.0037862729855643465,0.0009074564998054061,0.002679114903345613
482,naive,500,10,treatment,0.0,10,2,2000,0.0105740875386631,0.0121425985115609,0.0120368055870792,0.110193459477234,0.0876773207013006,0.95,2000,723.167208909988,0.0024532433213074484,0.00038415672733772794,0.001743101310913534
482,ipw_robust,500,10,treatment,0.0,10,2,2000,-0.0115718326873728,0.0124878987696299,0.0123601715436572,0.111749267423236,0.0888953237150753,0.944,2000,723.167208909988,0.002485977830116069,0.00039507477175448506,0.001767683944889724
482,dr_robust,500,10,treatment,0.0,10,2,2000,0.0050792110842881,0.0118855913456377,0.0118657258233106,0.109021059184167,0.0865234473799409,0.9515,2000,723.167208909988,0.0024357468898995437,0.00037604212855188776,0.0017246306877125805
482,aipw_robust,500,10,treatment,0.0,10,2,2000,0.0025630907439322,0.0159127390076005,0.0159141266367572,0.126145705466339,0.100842263024692,0.9525,2000,723.167208909988,0.0028208267083212678,0.0005034565723328131,0.0019955359180545253
482,reg_adj,500,10,treatment,0.0,10,2,2000,0.009677903004845,0.0114960931995751,0.0114081354607343,0.107219835849413,0.0856255700321062,0.95,2000,723.167208909988,0.0023883190177124893,0.0003637067058004097,0.0016960793817630197
482,adaptive,500,10,treatment,0.0,10,2,2000,0.009677903004845,0.0114960931995751,0.0114081354607343,0.107219835849413,0.0856255700321062,0.95,2000,723.167208909988,0.0023883190177124893,0.0003637067058004097,0.0016960793817630197
483,naive,1000,10,treatment,0.0,10,2,2000,0.0082182009746043,0.0062881017165515,0.0062236747266558,0.0792975517689639,0.06331477556053,0.954,2000,1333.02124810219,0.0017640400685154235,0.00019893417626886943,0.001254352573509904
483,ipw_robust,1000,10,treatment,0.0,10,2,2000,-0.0148497189290511,0.0066225134530757,0.0064052019017548,0.0813788268106376,0.0655916936521476,0.9505,2000,1333.02124810219,0.0017895812222074193,0.00020940746581063892,0.001286621311818087
483,dr_robust,1000,10,treatment,0.0,10,2,2000,0.0035308326729337,0.0061227120934094,0.0061133019650276,0.0782477609482176,0.0624512646019336,0.9505,2000,1333.02124810219,0.0017483280534595904,0.0001937134153567596,0.0012378208207449812
483,aipw_robust,1000,10,treatment,0.0,10,2,2000,-0.0024431030768798,0.0082583983791673,0.0082565579054757,0.090875730418893,0.072927659802671,0.9515,2000,1333.02124810219,0.002031816663170634,0.0002612839665003095,0.0014375893612954594
483,reg_adj,1000,10,treatment,0.0,10,2,2000,0.0076487711312269,0.0058527465299575,0.00579714140084,0.076503245225007,0.0611053398733506,0.955,2000,1333.02124810219,0.0017025189280651183,0.0001851625147322383,0.0012101611780496947
483,adaptive,1000,10,treatment,0.0,10,2,2000,0.0076487711312269,0.0058527465299575,0.00579714140084,0.076503245225007,0.0611053398733506,0.955,2000,1333.02124810219,0.0017025189280651183,0.0001851625147322383,0.0012101611780496947
484,naive,200,20,treatment,0.0,10,2,2000,0.0073886640372449,0.03897845692226,0.0389433362341218,0.197429625239628,0.155042942387989,0.9455,2000,725.653924942017,0.004412671313055267,0.0012332215753929983,0.0031231928184440134
484,ipw_robust,200,20,treatment,0.0,10,2,2000,-0.0153496387293885,0.0370912179873201,0.0368740435999974,0.192590804524308,0.152759713806896,0.947,2000,725.653924942017,0.0042938353252073725,0.0011734866774530536,0.00304658023614243
484,dr_robust,200,20,treatment,0.0,10,2,2000,0.00501774376787,0.0358686199471549,0.0358613728810754,0.189390126319074,0.150015295454177,0.9455,2000,725.653924942017,0.004234464126726982,0.0011348320943903485,0.002996017048107477
484,aipw_robust,200,20,treatment,0.0,10,2,2000,-0.0009009664805101,0.0437849389975586,0.0438060302720956,0.209248510144179,0.164949587171571,0.9465,2000,725.653924942017,0.004680065719201793,0.0013852939783548697,0.0033101644962737304
484,reg_adj,200,20,treatment,0.0,10,2,2000,0.0080432754143675,0.0302954628940987,0.0302458915604875,0.174055918871203,0.138043428704803,0.946,2000,725.653924942017,0.003888823187063633,0.0009585027014082326,0.0027534332288851964
484,adaptive,200,20,treatment,0.0,10,2,2000,0.0061201393957515,0.0311926703106229,0.0311707996042016,0.176614468010474,0.139544126460885,0.9475,2000,725.653924942017,0.003947834824571666,0.0009868909876614453,0.0027939132019550016
485,naive,500,20,treatment,0.0,10,2,2000,0.0079408551926913,0.0125270429030179,0.0124702208322427,0.11192427307344,0.0879790547582982,0.9435,2000,1972.46554899216,0.002497020307510804,0.0003963320344785773,0.0017705365583143922
485,ipw_robust,500,20,treatment,0.0,10,2,2000,-0.0157414129311628,0.0131852285831455,0.0129439084563042,0.114826950595866,0.0902955017095817,0.942,2000,1972.46554899216,0.002544003582574541,0.0004170845983158593,0.0018161441898069317
485,dr_robust,500,20,treatment,0.0,10,2,2000,0.003546366447761,0.0121082352776093,0.0121017094173362,0.110037426712957,0.0872322104322321,0.947,2000,1972.46554899216,0.002459848513357703,0.000383087157605045,0.0017407129966986775
485,aipw_robust,500,20,treatment,0.0,10,2,2000,-0.0007162787309917,0.0159974159974328,0.0160049053949097,0.126480891827314,0.100598478315028,0.9425,2000,1972.46554899216,0.002828860671269416,0.0005061357718048998,0.0020008388796622875
485,reg_adj,500,20,treatment,0.0,10,2,2000,0.0068977038848672,0.011304364925603,0.0112624178156275,0.106321987028098,0.0842368122390613,0.947,2000,1972.46554899216,0.0023730168368163236,0.0003576503164631925,0.0016819207694485398
485,adaptive,500,20,treatment,0.0,10,2,2000,0.0068977038848672,0.011304364925603,0.0112624178156275,0.106321987028098,0.0842368122390613,0.947,2000,1972.46554899216,0.0023730168368163236,0.0003576503164631925,0.0016819207694485398
486,naive,1000,20,treatment,0.0,10,2,2000,0.0132930048215556,0.0061844206514429,0.0060107220352746,0.0786410875525189,0.0628341257940737,0.949,2000,3630.13216090202,0.0017335977092847407,0.00019558378348963272,0.0012435216092288649
486,ipw_robust,1000,20,treatment,0.0,10,2,2000,-0.0115067263777409,0.0061330491079392,0.0060036461790966,0.0783137861933597,0.0630184832936735,0.9475,2000,3630.13216090202,0.0017325770082591712,0.00019399378858573065,0.001238567294567732
486,dr_robust,1000,20,treatment,0.0,10,2,2000,0.0085149734421432,0.0058738984874689,0.0058042958626798,0.0766413627714756,0.0616031879623829,0.949,2000,3630.13216090202,0.0017035691742162688,0.0001858266094136494,0.0012123127949051186
486,aipw_robust,1000,20,treatment,0.0,10,2,2000,0.0032733144740082,0.0081791737842864,0.0081725454693753,0.0904387847346836,0.0722664040148915,0.95,2000,3630.13216090202,0.0020214531245338467,0.00025877718283969273,0.0014306759185169079
486,reg_adj,1000,20,treatment,0.0,10,2,2000,0.0127308574928051,0.0056599723098157,0.0055006479012643,0.0752327874654115,0.0602225407419475,0.9425,2000,3630.13216090202,0.0016584100670920174,0.00017899765196240642,0.0011896252816945081
486,adaptive,1000,20,treatment,0.0,10,2,2000,0.0127308574928051,0.0056599723098157,0.0055006479012643,0.0752327874654115,0.0602225407419475,0.9425,2000,3630.13216090202,0.0016584100670920174,0.00017899765196240642,0.0011896252816945081
487,naive,200,5,mixed,0.0,10,2,2000,0.0024576589360623,0.0293455423534189,0.0293541793556507,0.171305406667212,0.134799232095427,0.9475,2000,179.91836810112,0.003831068999355839,0.0009284516407784186,0.002709930932250386
487,ipw_robust,200,5,mixed,0.0,10,2,2000,-0.0236223285230186,0.0306741225925477,0.0301311737745856,0.175140294028952,0.139136740847952,0.939,2000,179.91836810112,0.003881441341472624,0.0009703169023761025,0.002770113261930752
487,dr_robust,200,5,mixed,0.0,10,2,2000,-0.0023274731407654,0.0284151239742022,0.0284239188023824,0.168567861629085,0.133402203707645,0.946,2000,179.91836810112,0.003769875250083376,0.0008990145228417403,0.002666624925277639
487,aipw_robust,200,5,mixed,0.0,10,2,2000,0.0003680507791461,0.0410542906085733,0.041074692493444,0.202618584065167,0.160641029485092,0.945,2000,179.91836810112,0.004531814895460978,0.0012989001083608064,0.0032052837461914374
487,reg_adj,200,5,mixed,0.0,10,2,2000,0.0021082998586892,0.0262678925645359,0.0262765859292063,0.162073725706963,0.129290676512344,0.9475,2000,179.91836810112,0.003624678325672935,0.0008310791557821092,0.0025638923032001494
487,adaptive,200,5,mixed,0.0,10,2,2000,0.0020660900643041,0.0265100628071751,0.0265190536058242,0.16281911069397,0.129636838120665,0.9475,2000,179.91836810112,0.0036413633165220003,0.0008387410860391048,0.002575683783261714
488,naive,500,5,mixed,0.0,10,2,2000,0.0123805433884492,0.0114643767950265,0.0113167573190927,0.107071830072277,0.0854834535685488,0.9525,2000,402.05303812027,0.0023787346761558656,0.00036268197196012475,0.001693638614915345
488,ipw_robust,500,5,mixed,0.0,10,2,2000,-0.0166441508617814,0.0119586543020863,0.0116874702793163,0.109355632237605,0.0867358236721545,0.941,2000,402.05303812027,0.0024173818770848246,0.0003782492153384237,0.0017294455145966962
488,dr_robust,500,5,mixed,0.0,10,2,2000,0.007979293952232,0.0111655783963979,0.0111074629959197,0.105667300506817,0.0842650639203589,0.9555,2000,402.05303812027,0.0023566356311402596,0.0003532564780163836,0.001671550594753737
488,aipw_robust,500,5,mixed,0.0,10,2,2000,0.0043574026390658,0.0155853069774409,0.0155741070732186,0.124841126947176,0.0990197124900724,0.9465,2000,402.05303812027,0.002790529257436535,0.0004930965635190966,0.0019748963165309315
488,reg_adj,500,5,mixed,0.0,10,2,2000,0.0106167036136711,0.0107797742894913,0.0106723960919168,0.10382569185655,0.0826366498205036,0.954,2000,402.05303812027,0.0023100212219714345,0.00034103651372456844,0.0016423512698367521
488,adaptive,500,5,mixed,0.0,10,2,2000,0.0106167036136711,0.0107797742894913,0.0106723960919168,0.10382569185655,0.0826366498205036,0.954,2000,402.05303812027,0.0023100212219714345,0.00034103651372456844,0.0016423512698367521
489,naive,1000,5,mixed,0.0,10,2,2000,0.010547871524528,0.0056296791485053,0.0055211821458803,0.0750311878388272,0.0604742639909905,0.947,2000,732.347743988037,0.0016615026551107736,0.00017807863197987801,0.0011866974061666509
489,ipw_robust,1000,5,mixed,0.0,10,2,2000,-0.0190412492385259,0.0060925061727635,0.0057328034019008,0.0780545077030378,0.0629912621223703,0.943,2000,732.347743988037,0.0016930450971401796,0.00019241130532440145,0.001232544480688032
489,dr_robust,1000,5,mixed,0.0,10,2,2000,0.006193887013123,0.0054785886155605,0.0054429458521553,0.0740174885791228,0.0595953890423533,0.9475,2000,732.347743988037,0.001649688736118923,0.00017332999876396485,0.0011708719256171432
489,aipw_robust,1000,5,mixed,0.0,10,2,2000,0.0012598445780702,0.0073781259356313,0.0073802288416913,0.0858960181593498,0.0691486255976677,0.9495,2000,732.347743988037,0.0019209670535554873,0.00023343351446949038,0.0013588145263988647
489,reg_adj,1000,5,mixed,0.0,10,2,2000,0.0098282237615201,0.0053652964399074,0.0052713381266643,0.0732481838676392,0.0589686278026354,0.948,2000,732.347743988037,0.0016234743802512406,0.00016972143273347054,0.0011585367975823144
489,adaptive,1000,5,mixed,0.0,10,2,2000,0.0098282237615201,0.0053652964399074,0.0052713381266643,0.0732481838676392,0.0589686278026354,0.948,2000,732.347743988037,0.0016234743802512406,0.00016972143273347054,0.0011585367975823144
490,naive,200,10,mixed,0.0,10,2,2000,0.0154956822902608,0.0335183761645395,0.0332949074486232,0.183080245150971,0.146059497968486,0.947,2000,310.067509889603,0.004080129130837847,0.0010604433758115493,0.0028961163312215643
490,ipw_robust,200,10,mixed,0.0,10,2,2000,-0.0075958004030169,0.0331225515142685,0.0330813960285203,0.18199602060009,0.144904084711748,0.9475,2000,310.067509889603,0.004067025696287171,0.0010479485215431912,0.0028790424045751716
490,dr_robust,200,10,mixed,0.0,10,2,2000,0.0108437556669014,0.031814610254497,0.0317128796573622,0.178366505416508,0.14360790499796,0.946,2000,310.067509889603,0.003982014544006727,0.0010065608691317742,0.002821608425812148
490,aipw_robust,200,10,mixed,0.0,10,2,2000,0.0059026098459065,0.0406508503163007,0.0406363276771463,0.201620560251926,0.161435887203192,0.955,2000,310.067509889603,0.004507567397008408,0.0012861348030662736,0.0031894931783227887
490,reg_adj,200,10,mixed,0.0,10,2,2000,0.0133177259072523,0.0286569566879018,0.0284938417854538,0.169283657474376,0.136175587888946,0.9525,2000,310.067509889603,0.0037745093578804255,0.0009066457186578295,0.002677889089190627
490,adaptive,200,10,mixed,0.0,10,2,2000,0.0131491610267664,0.0290736776230247,0.0289152348047192,0.170510051384148,0.137026778773041,0.9535,2000,310.067509889603,0.0038023173726504733,0.0009198313525884542,0.0026972936349545
491,naive,500,10,mixed,0.0,10,2,2000,0.010687147315267,0.0122279624174323,0.0121198072032957,0.110580117640706,0.0878773028862709,0.947,2000,724.534424066544,0.0024616871453634905,0.00038685689480534813,0.0017492154243419842
491,ipw_robust,500,10,mixed,0.0,10,2,2000,-0.0147060747087213,0.0127005522908781,0.0124905289220006,0.112696727063736,0.0895606002573348,0.95,2000,724.534424066544,0.0024990527127294253,0.00040176601647053903,0.0017825096918889177
491,dr_robust,500,10,mixed,0.0,10,2,2000,0.0055320629130233,0.0116626216582174,0.011637836856572,0.107993618599514,0.0856377941645977,0.9425,2000,724.534424066544,0.0024122434429978247,0.0003689872205145163,0.0017083751118798832
491,aipw_robust,500,10,mixed,0.0,10,2,2000,0.0005718075756382,0.015512729844546,0.0155201629621235,0.12455010977332,0.099652476005812,0.9535,2000,724.534424066544,0.002785692280396697,0.0004908009855705283,0.0019702952749852303
491,reg_adj,500,10,mixed,0.0,10,2,2000,0.0096565675134536,0.0110803026382078,0.0109925496168743,0.10526301647876,0.08391296501392,0.9445,2000,724.534424066544,0.0023444135318746884,0.0003505513401894221,0.0016651211029096644
491,adaptive,500,10,mixed,0.0,10,2,2000,0.0096565675134536,0.0110803026382078,0.0109925496168743,0.10526301647876,0.08391296501392,0.9445,2000,724.534424066544,0.0023444135318746884,0.0003505513401894221,0.0016651211029096644
492,naive,1000,10,mixed,0.0,10,2,2000,0.0078228156798978,0.0058565600439375,0.0057982627301409,0.0765281650370471,0.0601389367195899,0.9485,2000,1301.57591605186,0.001702683577494788,0.00018528226256751313,0.0012105494916663587
492,ipw_robust,1000,10,mixed,0.0,10,2,2000,-0.0151683933923414,0.0061436665161949,0.0059165446304053,0.0783815444871746,0.062960730789581,0.946,2000,1301.57591605186,0.0017199628819258427,0.00019423712161060667,0.0012390488276381774
492,dr_robust,1000,10,mixed,0.0,10,2,2000,0.0029508476454145,0.0056626964997593,0.0056568174066362,0.075250890358582,0.059179543295115,0.9465,2000,1301.57591605186,0.0016817873537751733,0.00017915941691081338,0.0011904139343540746
492,aipw_robust,1000,10,mixed,0.0,10,2,2000,-0.0018944582913462,0.0076732573895716,0.007673505169939,0.0875971311720406,0.0694912139851544,0.9505,2000,1301.57591605186,0.0019587630241990734,0.00024277100647897472,0.0013857246420671753
492,reg_adj,1000,10,mixed,0.0,10,2,2000,0.0080335671447984,0.0054387527059671,0.0053769029563753,0.0737478996715642,0.0579024558355003,0.9425,2000,1301.57591605186,0.0016396498035213649,0.00017206137477813587,0.0011665510173470032
492,adaptive,1000,10,mixed,0.0,10,2,2000,0.0080335671447984,0.0054387527059671,0.0053769029563753,0.0737478996715642,0.0579024558355003,0.9425,2000,1301.57591605186,0.0016396498035213649,0.00017206137477813587,0.0011665510173470032
493,naive,200,20,mixed,0.0,10,2,2000,0.0123688681987857,0.0387030824736838,0.038569378262296,0.196730990120224,0.153809922548488,0.952,2000,755.71436214447,0.0043914336077354055,0.0012244992091006697,0.003112115707729544
493,ipw_robust,200,20,mixed,0.0,10,2,2000,-0.0106016460892269,0.0355944787726779,0.0354998337897715,0.188664990850655,0.149733573310095,0.953,2000,755.71436214447,0.004213065023814105,0.0011261519434005898,0.0029845281266094527
493,dr_robust,200,20,mixed,0.0,10,2,2000,0.0090127185205934,0.0360102000271588,0.0359469444042295,0.189763537138089,0.151789370024853,0.9545,2000,755.71436214447,0.0042395132034367755,0.0011393079862504951,0.0030019149185162805
493,aipw_robust,200,20,mixed,0.0,10,2,2000,0.004168842014911,0.0429935365582529,0.0429976561425789,0.207348828205642,0.167476612948581,0.954,2000,755.71436214447,0.004636682873702864,0.0013602547435126293,0.003280111962252258
493,reg_adj,200,20,mixed,0.0,10,2,2000,0.0127549924127006,0.0301817419793924,0.0300340691825356,0.173728932476408,0.139773380951074,0.9515,2000,755.71436214447,0.0038751818784758733,0.0009548915053383532,0.0027482224512834826
493,adaptive,200,20,mixed,0.0,10,2,2000,0.0124287013858675,0.031867289099308,0.0317286808215797,0.17851411456607,0.142220196426474,0.953,2000,755.71436214447,0.003983006453772056,0.0010082220050519112,0.002823927977635509
494,naive,500,20,mixed,0.0,10,2,2000,0.0119851159819016,0.01265524702693,0.012517862953307,0.112495542253593,0.089048615179046,0.9475,2000,1981.67279887199,0.0025017856576160756,0.00040036620714272656,0.0017794758757649317
494,ipw_robust,500,20,mixed,0.0,10,2,2000,-0.0131906923133596,0.0126389522397867,0.0124711934728173,0.112423094779439,0.0895858301173944,0.9495,2000,1981.67279887199,0.002497117685734625,0.0003998380939609787,0.0017782738268565478
494,dr_robust,500,20,mixed,0.0,10,2,2000,0.0069061915703136,0.0125050503111464,0.0124635866224517,0.111825982272218,0.0886617586449287,0.953,2000,1981.67279887199,0.002496356006507455,0.0003956386040799311,0.0017689923041177855
494,aipw_robust,500,20,mixed,0.0,10,2,2000,0.0030395109890832,0.0169630089157984,0.0169622514144528,0.130242116520726,0.104347207156947,0.955,2000,1981.67279887199,0.0029122372340223933,0.0005366855586623256,0.0020603379805215326
494,reg_adj,500,20,mixed,0.0,10,2,2000,0.0114210266033168,0.0116285883694099,0.0115039004709717,0.107835932644967,0.0861601741201843,0.955,2000,1981.67279887199,0.0023983223793906127,0.00036788702086266095,0.0017057719622728706
494,adaptive,500,20,mixed,0.0,10,2,2000,0.0113983350081623,0.0116198978890316,0.0114957237099283,0.10779563019451,0.0861374825250298,0.9545,2000,1981.67279887199,0.002397469886143338,0.0003676122405312163,0.00170513517045118
495,naive,1000,20,mixed,0.0,10,2,2000,0.0095474891569247,0.0060290775128203,0.0059408934103238,0.0776471346079191,0.0618891167372808,0.951,2000,3613.16504907608,0.001723498391401019,0.0001907283236285957,0.001228173612533692
495,ipw_robust,1000,20,mixed,0.0,10,2,2000,-0.0142220603538818,0.0062455763289292,0.006046332494467,0.0790289587994757,0.0630116214425288,0.949,2000,3613.16504907608,0.0017387254663210924,0.0001974945156492794,0.0012495072606890376
495,dr_robust,1000,20,mixed,0.0,10,2,2000,0.0051933806928112,0.0058757344628382,0.0058516891043699,0.0766533395413288,0.0609458845914044,0.9525,2000,3613.16504907608,0.0017105100269173958,0.00018589760505152993,0.0012125864715346187
495,aipw_robust,1000,20,mixed,0.0,10,2,2000,0.0007255861343034,0.0080217289317168,0.0080252150640106,0.0895641051522142,0.072232984233619,0.9555,2000,3613.16504907608,0.0020031494033160135,0.0002537962312124611,0.0014168412154687102
495,reg_adj,1000,20,mixed,0.0,10,2,2000,0.0091094068882724,0.0055455544447798,0.0054653058038256,0.0744684795385261,0.0595585730298637,0.9515,2000,3613.16504907608,0.0016530737738869369,0.00017543261903982176,0.0011778984889107484
495,adaptive,1000,20,mixed,0.0,10,2,2000,0.0091094068882724,0.0055455544447798,0.0054653058038256,0.0744684795385261,0.0595585730298637,0.9515,2000,3613.16504907608,0.0016530737738869369,0.00017543261903982176,0.0011778984889107484
496,naive,200,5,none,0.05,10,2,2000,0.0107514935098787,0.029988344406842,0.0298876936409695,0.173171430688904,0.137732697095386,0.95,2000,181.633517026901,0.0038657272046129626,0.0009487802400545009,0.0027394248470434743
496,ipw_robust,200,5,none,0.05,10,2,2000,-0.0158372410538119,0.0304676155030538,0.030231913255485,0.17454975079631,0.138658356629235,0.947,2000,181.633517026901,0.0038879244627104707,0.0009639159753170929,0.0027611496748624125
496,dr_robust,200,5,none,0.05,10,2,2000,0.0061590902822459,0.029560309056552,0.0295371432350647,0.171931117185203,0.137517425326928,0.951,2000,181.633517026901,0.0038429899320102765,0.0009352453034867778,0.002719825587125506
496,aipw_robust,200,5,none,0.05,10,2,2000,0.0007241819678678,0.0403575043213601,0.0403771684660705,0.20089177265722,0.158844874248891,0.95,2000,181.633517026901,0.0044931708439625625,0.001276854762337262,0.003177966786414765
496,reg_adj,200,5,none,0.05,10,2,2000,0.0097908990040345,0.0275748663097807,0.0274927509819644,0.166056816511038,0.132821387567745,0.951,2000,181.633517026901,0.0037076104826400252,0.000872423269079733,0.0026268818330072645
496,adaptive,200,5,none,0.05,10,2,2000,0.0096136799706632,0.027531426836452,0.0274527303590532,0.165925967938873,0.132740064384108,0.95,2000,181.633517026901,0.003704910954331642,0.0008710493228971144,0.0026248131432266477
497,naive,500,5,none,0.05,10,2,2000,0.0103224544080742,0.0111249650963762,0.0110239239933661,0.10547495008947,0.0839907898969627,0.9495,2000,399.302432060242,0.0023477568010087948,0.000351960460835166,0.001668455213947068
497,ipw_robust,500,5,none,0.05,10,2,2000,-0.0182566882085164,0.0120274577885292,0.0117000011247485,0.109669766975813,0.0881591358608309,0.9465,2000,399.302432060242,0.0024186774407461303,0.00038038060283683534,0.0017342090410419398
497,dr_robust,500,5,none,0.05,10,2,2000,0.005726360622313,0.0109172224824124,0.0108898762145429,0.104485513265775,0.0832293834302505,0.9515,2000,399.302432060242,0.002333439115826991,0.00034540351520517647,0.0016528775349296003
497,aipw_robust,500,5,none,0.05,10,2,2000,0.0006789121096897,0.0152838886982449,0.0152910733132489,0.123628025537274,0.0995881334007162,0.954,2000,399.302432060242,0.0027650563568622703,0.00048356077078762124,0.0019557085405437743
497,reg_adj,500,5,none,0.05,10,2,2000,0.0082160904512993,0.0106585025546743,0.0105962965606507,0.103240023995902,0.0823345529150632,0.948,2000,399.302432060242,0.0023017706836966512,0.00033721223083261304,0.0016331468057678789
497,adaptive,500,5,none,0.05,10,2,2000,0.0082160904512993,0.0106585025546743,0.0105962965606507,0.103240023995902,0.0823345529150632,0.948,2000,399.302432060242,0.0023017706836966512,0.00033721223083261304,0.0016331468057678789
498,naive,1000,5,none,0.05,10,2,2000,0.0062462336272868,0.0058405771008792,0.0058044638983017,0.0764236684599687,0.061149537659075,0.9505,2000,737.695636034012,0.0017035938333860128,0.0001847829226661943,0.001208937796299225
498,ipw_robust,1000,5,none,0.05,10,2,2000,-0.0232076305107802,0.0066179018040882,0.0060823488645956,0.0813504874237903,0.0651239816893162,0.9415,2000,737.695636034012,0.0017438963364540337,0.0002086787059219635,0.0012825903847070073
498,dr_robust,1000,5,none,0.05,10,2,2000,0.0020554425896031,0.0057181723113232,0.0057168058700191,0.0756185976550958,0.0603241243082717,0.9495,2000,737.695636034012,0.0016906812044290166,0.00018091482687767046,0.0011962323587567808
498,aipw_robust,1000,5,none,0.05,10,2,2000,-0.0010519107369984,0.0080614273166603,0.0080643529769502,0.0897854515868823,0.0714452407369911,0.9515,2000,737.695636034012,0.002008028009883104,0.0002550522213415249,0.0014203426993666095
498,reg_adj,1000,5,none,0.05,10,2,2000,0.0048447492043992,0.0054706056047202,0.0054498589393364,0.0739635424024583,0.0591598643583541,0.951,2000,737.695636034012,0.0016507360387621637,0.00017308031725395817,0.0011700380459887599
498,adaptive,1000,5,none,0.05,10,2,2000,0.0048447492043992,0.0054706056047202,0.0054498589393364,0.0739635424024583,0.0591598643583541,0.951,2000,737.695636034012,0.0016507360387621637,0.00017308031725395817,0.0011700380459887599
499,naive,200,10,none,0.05,10,2,2000,0.0085864044748249,0.0322834481315646,0.0322258347071129,0.179675953125522,0.145294220785209,0.95,2000,307.591537952423,0.004014089853697404,0.0010213991425389573,0.0028423367867858357
499,ipw_robust,200,10,none,0.05,10,2,2000,-0.014304917952022,0.0327429011328495,0.0325545477290999,0.180949996222297,0.145371594338207,0.9515,2000,307.591537952423,0.0040345103624293685,0.0010359159696465225,0.002862437113217455
499,dr_robust,200,10,none,0.05,10,2,2000,0.0027268088056042,0.0313399992830703,0.0313482379157658,0.177031068694369,0.143363104342616,0.9555,2000,307.591537952423,0.003959055311293706,0.0009915534273089864,0.0028005068110977453
499,aipw_robust,200,10,none,0.05,10,2,2000,-0.0007197129237355,0.0413522297284758,0.0413723979407536,0.203352476573254,0.162060298210529,0.9535,2000,307.591537952423,0.00454820832530534,0.0013083264776313367,0.0032168933953455837
499,reg_adj,200,10,none,0.05,10,2,2000,0.0084368177390441,0.0286886875560443,0.0286318235742696,0.16937735254763,0.136473785206522,0.955,2000,307.591537952423,0.0037836373752164463,0.0009076658754724102,0.002679419242950939
499,adaptive,200,10,none,0.05,10,2,2000,0.0080502930288615,0.0289182170416943,0.0288678437457167,0.170053571093624,0.136913186919853,0.9545,2000,307.591537952423,0.0037992001622523587,0.0009149284626702366,0.0026901183456080357
500,naive,500,10,none,0.05,10,2,2000,0.0118951174575499,0.012331160719804,0.0121957647828665,0.111045759575969,0.0881244739610385,0.9455,2000,719.618396997452,0.002469389072510294,0.00039011271360535837,0.0017565403446966974
500,ipw_robust,500,10,none,0.05,10,2,2000,-0.0105380105298327,0.0129230993998498,0.0128184589634046,0.113679810871807,0.0895093855081841,0.9445,2000,719.618396997452,0.0025316456074463306,0.0004088518819421703,0.0017982607413167637
500,dr_robust,500,10,none,0.05,10,2,2000,0.0068770552544772,0.0120381588691425,0.0119968634118753,0.109718543870863,0.0868308090162709,0.9475,2000,719.618396997452,0.002449169595176628,0.00038086675934721103,0.0017356535454730662
500,aipw_robust,500,10,none,0.05,10,2,2000,0.0018920341267656,0.0158393688036981,0.0158437108659943,0.125854554163519,0.100058448585131,0.9505,2000,719.618396997452,0.00281457908629286,0.0005011353194697679,0.0019909304148765963
500,reg_adj,500,10,none,0.05,10,2,2000,0.0113181259977191,0.0115155110649784,0.0113931076426995,0.107310349291102,0.0852903677754645,0.9455,2000,719.618396997452,0.0023867454454444344,0.00036431005392606507,0.0016974600135621451
500,adaptive,500,10,none,0.05,10,2,2000,0.0113181259977191,0.0115155110649784,0.0113931076426995,0.107310349291102,0.0852903677754645,0.9455,2000,719.618396997452,0.0023867454454444344,0.00036431005392606507,0.0016974600135621451
501,naive,1000,10,none,0.05,10,2,2000,0.0106098206450778,0.0059570924486548,0.0058474478784734,0.077182202926937,0.0617123580547967,0.948,2000,1284.74128293991,0.0017098900371768648,0.00018843864029636335,0.0012207389343029315
501,ipw_robust,1000,10,none,0.05,10,2,2000,-0.0130922616717741,0.0061687562648305,0.0060003491237102,0.0785414302443657,0.0624424278695955,0.9455,2000,1284.74128293991,0.0017321011985028762,0.00019509279094654484,0.0012419737604698136
501,dr_robust,1000,10,none,0.05,10,2,2000,0.0056528627297161,0.0057866886676414,0.0057576126169088,0.0760702876794971,0.0606673390973861,0.949,2000,1284.74128293991,0.0016967045436534908,0.00018307941015452585,0.001203356893600065
501,aipw_robust,1000,10,none,0.05,10,2,2000,-0.0011422736416568,0.0077748956643826,0.0077774796151178,0.0881753688077496,0.0707464292247237,0.9545,2000,1284.74128293991,0.0019719887949881713,0.00024598675798586907,0.0013948722943376546
